108749,"FORTINI PRO DĚTI S VLÁKNINOU, NEUTRAL perorální SOL 1X200ML","<div> Dietní potravina pro zvláštní lékařské účely. Je určena při podvýživě související s nemocí a poruchami růstu. Je vysokoenergetická a obsahuje 6 druhů vlákniny. </div> <div> Balení obsahuje 200 ml.  </div> <br>
<div> Není vhodný pro děti do 1 roku a pro pacienty s galaktosémií. </div>
<div>  Pozorně čtěte příbalovou informaci. </div>",fortini-pro-deti-s-vlakninou-neutral-peroralni-roztok-1x200ml,11058,80.00000,1,0,0,0
108750,"FORTINI PRO DĚTI S VLÁKNINOU, VANILKOVÁ PŘÍCHUŤ perorální SOL 1X200ML",Dietní potravina pro zvláštní lékařské účely. Je určena při podvýživě související s nemocí a poruchami růstu. Je vysokoenergetická a obsahuje 6 druhů vlákniny.,fortini-pro-deti-s-vlakninou-vanilkova-prichut-peroralni-roztok-1x200ml,11099,80.00000,1,0,0,0
108753,ISOSOURCE STANDARD FIBRE NEUTRÁLNÍ perorální SOL 1X1000ML,"Isosource Standars Fibre je nutričně kompletní potravina pro zvláštní lékařské účely. Cílem této výživy je nutriční terapie u podvyživených pacientů, nebo pacientů v riziku podvýživy. Musí být podávána na základě doporučení lékaře nebo kvalifikovaného pracovníka v oblasti klinické výživy. Potravina je vhodná jako jediný zdroj výživy.",isosource-standard-fibre-neutralni-peroralni-roztok-1x1000ml,31383,230.00000,1,0,0,0
108754,ISOSOURCE STANDARD NEUTRÁLNÍ perorální SOL 1X1000ML,"Isosource Standard je nutričně kompletní potravina pro zvláštní lékařské účely. Tato enterální výživa je určená k dietnímu postupu při podvýživě nebo riziku podvýživy, s vysokým obsahem energie.",isosource-standard-neutralni-peroralni-roztok-1x1000ml,31384,173.00000,1,0,0,0
108760,NUTRIDRINK BALÍČEK 5 + 1 perorální SOL 6X200ML,"Balíček obsahuje 2x Nutridrink s čokoládovou příchutí, 2x s jahodovou, 1x s vanilkovou a 1x s banánovou.<div>Nutridrink je dietní potravina pro zvláštní lékařské účely, která je určena k dietnímu postupu při podvýživě související s nemocí.</div><div>Jedná se o vysokoenergeticko nutričně kompletní tekutou výživu.</div>",nutridrink-balicek-5-1-peroralni-roztok-6x200ml,10679,219.00000,1,0,0,1
108761,NUTRIDRINK COMPACT NEUTRAL perorální SOL 4X125ML,"Nutridrink Compact je dietní potravina pro zvláštní lékařské účely, která je určena k dietnímu postupu při podvýživě související s nemocí.<div>Jedná se o vysokoenergeticko nutričně kompletní tekutou výživu.</div>",nutridrink-compact-neutral-peroralni-roztok-4x125ml,11086,226.00000,1,0,0,0
108762,NUTRIDRINK COMPACT PROTEIN S PŘÍCHUTÍ BANÁNOVOU perorální SOL 4X125ML,"Nutridrink Compact Protein je dietní potravina pro zvláštní lékařské účely, která je určena k dietnímu postupu při podvýživě související s nemocí.<div>Jedná se o vysoko-energeticko-nutričně kompletní tekutou výživu s vysokým obsahem bílkovin.</div><div>Výrobek má banánovou příchuť.</div>",nutridrink-compact-protein-s-prichuti-bananovou-peroralni-roztok-4x125ml,11013,249.00000,1,0,0,0
108763,NUTRIDRINK COMPACT PROTEIN S PŘÍCHUTÍ BROSKEV A MANGO perorální SOL 4X125ML,"Nutridrink Compact Protein je dietní potravina pro zvláštní lékařské účely, která je určena k dietnímu postupu při podvýživě související s nemocí.<div>Jedná se o vysokoenergeticko nutričně kompletní tekutou výživu s vysokým obsahem bílkovin.</div><div>Výrobek má příchuť broskve a manga.</div>",nutridrink-compact-protein-s-prichuti-broskev-a-mango-peroralni-roztok-4x125ml,11408,249.00000,1,0,0,0
108764,NUTRIDRINK COMPACT PROTEIN S PŘÍCHUTÍ JAHODOVOU perorální SOL 4X125ML,"Nutridrink Compact Protein je dietní potravina pro zvláštní lékařské účely, která je určena k dietnímu postupu při podvýživě související s nemocí.&nbsp;<div>Jedná se o vysokoenergeticko nutričně kompletní tekutou výživu s vysokým obsahem bílkovin.</div><div>Výrobek má jahodovou příchuť.</div>",nutridrink-compact-protein-s-prichuti-jahodovou-peroralni-roztok-4x125ml,11186,249.00000,1,0,0,0
108765,NUTRIDRINK COMPACT PROTEIN S PŘÍCHUTÍ KÁVY perorální SOL 4X125ML,"Nutridrink Compact Protein je dietní potravina pro zvláštní lékařské účely, která je určena k dietnímu postupu při podvýživě související s nemocí.<div>Jedná se o vysokoenergeticko nutričně kompletní tekutou výživu s vysokým obsahem bílkovin.</div><div>Výrobek má kávovou příchuť.</div>",nutridrink-compact-protein-s-prichuti-kavy-peroralni-roztok-4x125ml,10895,249.00000,1,0,0,0
108766,NUTRIDRINK COMPACT PROTEIN S PŘÍCHUTÍ VANILKOVOU perorální SOL 4X125ML,"Nutridrink Compact Protein je dietní potravina pro zvláštní lékařské účely, která je určena k dietnímu postupu při podvýživě související s nemocí.<div>Jedná se o vysokoenergeticko nutričně kompletní tekutou výživu s vysokým obsahem bílkovin.</div><div>Výrobek má vanilkovou příchuť.</div>",nutridrink-compact-protein-s-prichuti-vanilkovou-peroralni-roztok-4x125ml,11088,249.00000,1,0,0,0
